"SubjectID","Simulation","SSIM","Minkowski1","Minkowski2","intersectDist","Correlation","ChiSq"
"18_XeVent_Noise_1.nii.gz",2,0.756907265674739,117174,11259.6605632674,0.574196583458293,0.186583212894932,NA
"18_XeVent_Noise_1.nii.gz",3,0.890802287030448,104766,10045.6142669326,0.513392725882803,0.407263848627109,NA
"18_XeVent_Noise_1.nii.gz",4,0.676671066720682,110390,10655.9115048878,0.540952436956671,0.26231004984033,NA
"18_XeVent_Noise_1.nii.gz",5,0.773522432119138,130746,12128.4398831837,0.640704477963012,0.0173434342663465,NA
"18_XeVent_Noise_1.nii.gz",6,0.764236176236299,121402,10985.7276500012,0.594915370517382,0.164851059737264,NA
"18_XeVent_Noise_1.nii.gz",7,0.880251298461593,141878,18663.8339041045,0.695255456567973,0.0202087235832156,NA
"18_XeVent_Noise_1.nii.gz",8,0.84583360383235,114444,10170.9963130462,0.560818558701597,0.327211067972806,NA
"18_XeVent_Noise_1.nii.gz",9,0.750408725938992,106490,10554.0722946169,0.521840973018533,0.293004354029123,NA
"18_XeVent_Noise_1.nii.gz",10,0.953034945840421,137368,18230.8899947315,0.673154763654896,0.1570245902232,NA
"21010_XeVent_Noise_1.nii.gz",1,0.745798098106126,129808,12926.0380627631,0.59357080799305,0.074627308345427,493.050879961599
"21010_XeVent_Noise_1.nii.gz",2,0.80564727010329,97710,12968.6697852941,0.446796835703507,0.169026736316213,553.343521230366
"21010_XeVent_Noise_1.nii.gz",3,0.824006337623527,81922,7737.87748675307,0.374603319767708,0.549061293611547,137.755015805251
"21010_XeVent_Noise_1.nii.gz",4,0.811464536212968,47282,4543.94564228051,0.216205587818373,0.843730095633899,54.0336249563614
"21010_XeVent_Noise_1.nii.gz",5,0.826359529068803,47842,5814.28241488148,0.21876629018245,0.509347493316366,145.442402311192
"21010_XeVent_Noise_1.nii.gz",6,0.888811242160011,33888,3667.27091990761,0.154959074489003,0.739351371363066,72.2554102182603
"21010_XeVent_Noise_1.nii.gz",7,0.761928184366684,41792,3789.5577578393,0.191101559284832,0.80511781810276,63.0230970684913
"21010_XeVent_Noise_1.nii.gz",8,0.793400911244156,56998,6564.96306158687,0.260633773835109,0.632825127083023,116.057622300961
"21010_XeVent_Noise_1.nii.gz",9,0.64130194178709,58168,5620.96237311726,0.265983812702913,0.776878175741544,85.3356055854859
"21010_XeVent_Noise_1.nii.gz",10,0.677481094094717,54446,6111.67325697309,0.248964287347387,0.677779267412864,106.793022477188
"21011_XeVent_Noise_1.nii.gz",1,0.79379372478716,100466,11202.4252731272,0.535139396392845,0.336535194018981,NA
"21011_XeVent_Noise_1.nii.gz",2,0.690017610794239,75308,8169.47427929117,0.401133494550917,0.506291538998022,NA
"21011_XeVent_Noise_1.nii.gz",3,0.672231727424869,56950,5931.56438049862,0.3033482832458,0.626417452605879,NA
"21011_XeVent_Noise_1.nii.gz",4,0.626017453142651,83102,8814.98043106166,0.442648797792669,0.427560126832482,NA
"21011_XeVent_Noise_1.nii.gz",5,0.645876486008207,59458,5883.87712312213,0.316707326167318,0.618183272785034,NA
"21011_XeVent_Noise_1.nii.gz",6,0.658124474298038,122832,12602.7617608205,0.65427350882613,0.14191946192065,NA
"21011_XeVent_Noise_1.nii.gz",7,0.927002408513059,56712,5789.35246810902,0.302080559077012,0.621104646314844,NA
"21011_XeVent_Noise_1.nii.gz",8,0.823803030420559,78046,7312.81806145893,0.415717649064121,0.356850038890948,NA
"21011_XeVent_Noise_1.nii.gz",9,0.786905637622813,94660,11790.7901346772,0.504213318560973,0.336888187376209,NA
"21011_XeVent_Noise_1.nii.gz",10,0.630827519528452,61574,6074.42375867868,0.327978352810832,0.606312403989828,NA
"21012_XeVent_Noise_1.nii.gz",1,0.836389571061797,232752,22393.2827428227,0.657012685669766,0.148253795296292,NA
"21012_XeVent_Noise_1.nii.gz",2,0.921533021592293,228322,21143.025564001,0.644507675197173,0.239582342272106,NA
"21012_XeVent_Noise_1.nii.gz",3,0.790486781483282,228020,21338.3692441573,0.643655189155926,0.233282230516238,NA
"21012_XeVent_Noise_1.nii.gz",4,0.842705607281108,246148,22815.7830459531,0.694826934042421,0.0828922979062538,Inf
"21012_XeVent_Noise_1.nii.gz",5,0.823251668195693,275558,31126.2590428082,0.777845525012844,-0.00817511930219734,NA
"21012_XeVent_Noise_1.nii.gz",6,0.873732793659262,239200,22636.1033749186,0.675214109490823,0.132523417222253,Inf
"21012_XeVent_Noise_1.nii.gz",7,0.919580697758726,229944,21525.5323743688,0.649086259167048,0.14166002168552,Inf
"21012_XeVent_Noise_1.nii.gz",8,0.932547512789197,228738,20018.5534442427,0.645681960604983,0.312146207748255,NA
"21012_XeVent_Noise_1.nii.gz",9,0.804154503515909,249628,23086.749662956,0.704650283126987,0.028374240962634,Inf
"21012_XeVent_Noise_1.nii.gz",10,0.794717280583456,230768,23714.196634084,0.651412247570979,0.186584280316151,NA
"21014_XeVent_Noise_1.nii.gz",1,0.546628215879381,87662,8131.92535627326,0.419286951031692,0.399323924508647,NA
"21014_XeVent_Noise_1.nii.gz",2,0.550913720323543,116354,11198.1480611751,0.55652065775754,0.156999481050677,NA
"21014_XeVent_Noise_1.nii.gz",3,0.545794256400933,83216,7253.08665328079,0.398021753063509,0.434600923455433,NA
"21014_XeVent_Noise_1.nii.gz",4,0.941505297517915,101764,9712.45808227763,0.486736753493978,0.194465646216334,Inf
"21014_XeVent_Noise_1.nii.gz",5,0.94952450838906,92634,9283.49718586697,0.44306800462994,0.191883168992567,Inf
"21014_XeVent_Noise_1.nii.gz",6,0.627671606765149,114990,12496.4002816811,0.549996651903154,0.309590481487903,NA
"21014_XeVent_Noise_1.nii.gz",7,0.904173652607543,115916,13410.6994597597,0.554425705730985,-0.0439353243167821,Inf
"21014_XeVent_Noise_1.nii.gz",8,0.987331989304482,77590,7545.18614747178,0.371112620411912,0.426783685144074,Inf
"21014_XeVent_Noise_1.nii.gz",9,0.761511190535404,107168,9915.03040842538,0.512584061145814,0.131317977900377,NA
"21014_XeVent_Noise_1.nii.gz",10,0.842252443581931,131866,15599.3714616968,0.630714483866956,-0.0495030170749378,Inf
"21016_XeVent_Noise_1.nii.gz",1,0.776680704990352,127712,12336.2979860248,0.552349318386271,0.307463031871177,NA
"21016_XeVent_Noise_1.nii.gz",2,0.757363820536186,130756,14579.0250016934,0.565514497266625,0.256399546175428,NA
"21016_XeVent_Noise_1.nii.gz",3,0.77235536857132,159700,17634.5455285925,0.690696145595461,0.0517749108146593,NA
"21016_XeVent_Noise_1.nii.gz",4,0.714323969177762,107112,11784.7214646762,0.46325513805273,0.492171067228432,NA
"21016_XeVent_Noise_1.nii.gz",5,0.765403421964852,131580,14638.9370515758,0.569078264479967,0.21483715638092,NA
"21016_XeVent_Noise_1.nii.gz",6,0.846795579269504,131350,12430.9975464562,0.568083523631583,0.201632280659901,NA
"21016_XeVent_Noise_1.nii.gz",7,0.748006531992296,188290,24790.2409830966,0.814346758009826,-0.057518513461098,NA
"21016_XeVent_Noise_1.nii.gz",8,0.91937524426439,151650,17295.2233868198,0.655880215902014,0.0854160527251537,NA
"21016_XeVent_Noise_1.nii.gz",9,0.901831504664053,116476,12040.4345436533,0.503754065462598,0.378374704599587,NA
"21016_XeVent_Noise_1.nii.gz",10,0.908756223754559,112036,10309.4465418857,0.484551242128572,0.510364021876989,NA
"21018_XeVent_Noise_1.nii.gz",1,0.840833766181751,53924,5817.82364806635,0.258804557540387,0.64283234518387,89.1650346473211
"21018_XeVent_Noise_1.nii.gz",2,0.744302365491708,77410,8802.04385356038,0.371524011557032,0.182615108308456,335.958642270356
"21018_XeVent_Noise_1.nii.gz",3,0.907161751113542,102296,9610.3997835678,0.49096267001987,0.112951726261034,1729.88480048909
"21018_XeVent_Noise_1.nii.gz",4,0.916372022360464,63404,6858.44909582334,0.304303170504612,0.442008135152062,180.40781343812
"21018_XeVent_Noise_1.nii.gz",5,0.804391633059324,65726,6502.56226421554,0.315447451021799,0.509956837823813,128.280886252857
"21018_XeVent_Noise_1.nii.gz",6,0.834762869082781,87586,8875.01053520501,0.420363029017364,-0.194174663723479,10387.8722706775
"21018_XeVent_Noise_1.nii.gz",7,0.587080067393288,64184,7452.16116304525,0.308046727267491,0.49468770633501,190.162334499329
"21018_XeVent_Noise_1.nii.gz",8,0.579810833299503,70148,6904.34312588823,0.336670538208276,0.520594036799688,162.979343376416
"21018_XeVent_Noise_1.nii.gz",9,0.894816123707343,73680,8897.05232085324,0.353622131139673,0.419473575558843,224.496277753455
"21018_XeVent_Noise_1.nii.gz",10,0.722554279216295,120160,12625.2298196904,0.5766997187533,-0.0399998505304353,972.303795937774
"2102_XeVent_Noise_1.nii.gz",1,0.934911688159925,42850,4011.6956514671,0.201622389731139,0.73260664444474,54.6254734055127
"2102_XeVent_Noise_1.nii.gz",2,0.988806899276023,47212,4801.41062605564,0.222146937315905,0.612202160640806,273.589063391192
"2102_XeVent_Noise_1.nii.gz",3,0.761373991502937,62312,6113.22369948949,0.293197067652899,0.480916587391727,196.344600787976
"2102_XeVent_Noise_1.nii.gz",4,0.756629126422838,138894,20831.8726474602,0.65353886112758,0.0680941999021822,1526.17374189806
"2102_XeVent_Noise_1.nii.gz",5,0.94427617920559,70492,8461.08574593119,0.331686476007641,0.374148353007508,395.188047036662
"2102_XeVent_Noise_1.nii.gz",6,0.717166827819031,69596,8583.8572914512,0.32747052125387,0.408568828645182,255.917256853356
"2102_XeVent_Noise_1.nii.gz",7,0.962055382690464,83966,10998.8426663899,0.395085777740135,0.323073946852947,776.530615430016
"2102_XeVent_Noise_1.nii.gz",8,0.627604405074952,93680,10359.4323203542,0.440793126488053,0.471645621329275,270.058329036347
"2102_XeVent_Noise_1.nii.gz",9,0.60722159510915,47442,4868.43896952606,0.223229157844217,0.74964383329768,68.5644671499074
"2102_XeVent_Noise_1.nii.gz",10,0.916599541357596,96234,11979.5726134115,0.452810479658959,0.302049717462435,749.374409377462
"2103_XeVent_Noise_1.nii.gz",1,0.796362132385931,163992,14603.2296427879,0.624650521456269,0.208714353407689,NA
"2103_XeVent_Noise_1.nii.gz",2,0.90217270443603,201136,25098.4795953859,0.766133148468389,-0.00614789914911028,NA
"2103_XeVent_Noise_1.nii.gz",3,0.809036937800481,184490,19043.7400213298,0.702728027607853,-0.000720165112888308,Inf
"2103_XeVent_Noise_1.nii.gz",4,0.986591364123803,148906,14688.8774928515,0.56718748809678,0.298560976975129,Inf
"2103_XeVent_Noise_1.nii.gz",5,0.962220806512868,152256,13337.3978721488,0.579947740102234,0.349164260075263,NA
"2103_XeVent_Noise_1.nii.gz",6,0.849169921229432,157438,15217.5670854444,0.59968613589097,0.261043187771074,NA
"2103_XeVent_Noise_1.nii.gz",7,0.722280691020264,163940,14749.9549151853,0.6244524518729,0.203222379966772,NA
"2103_XeVent_Noise_1.nii.gz",8,0.920870162003187,201752,23470.3905804739,0.768479511225213,-0.0992282170610396,NA
"2103_XeVent_Noise_1.nii.gz",9,0.877119525494531,178180,18851.4420138089,0.678693045472206,0.0997726928398154,NA
"2103_XeVent_Noise_1.nii.gz",10,0.872854377194395,162886,14187.8439517779,0.620437733779244,0.244073048489758,NA
"2104_XeVent_Noise_1.nii.gz",1,0.747916379854688,82120,8186.61749442344,0.318077590480912,0.396665051363098,265.125433574037
"2104_XeVent_Noise_1.nii.gz",2,0.759942511192928,106936,12385.1203466095,0.4141980664353,0.134541503346165,531.849957607458
"2104_XeVent_Noise_1.nii.gz",3,0.765428566250478,50562,5350.05233619261,0.195843145761031,0.691232914342726,68.6170451882897
"2104_XeVent_Noise_1.nii.gz",4,0.805311416020107,84554,9780.85936919655,0.327505267724343,0.433572663421003,208.349395109956
"2104_XeVent_Noise_1.nii.gz",5,0.61891746590434,96938,10505.9483151213,0.375472545860188,0.598194461081003,167.020997284794
"2104_XeVent_Noise_1.nii.gz",6,0.761863170189096,66412,5931.27170175166,0.257235374318294,0.737430694175907,74.2624536841543
"2104_XeVent_Noise_1.nii.gz",7,0.779073539229495,152582,15563.2583991913,0.590999938026772,-0.0454301136538115,1258.06761540245
"2104_XeVent_Noise_1.nii.gz",8,0.847509177541897,90696,9710.50369445375,0.351295240456123,0.531034543203992,151.628353173441
"2104_XeVent_Noise_1.nii.gz",9,0.879583902953217,75076,8454.31948769385,0.290793877045117,0.494722547889732,212.972110853931
"2104_XeVent_Noise_1.nii.gz",10,0.670871979089294,121910,12063.5337277267,0.472197260783342,0.286563321725993,268.445840067642
"2106A_XeVent_Noise_1.nii.gz",1,0.897740444655386,151750,16953.3965328485,0.609628719036485,0.229938500022212,NA
"2106A_XeVent_Noise_1.nii.gz",2,0.803913007297123,107392,11201.24894822,0.431428318911145,0.395248479001177,NA
"2106A_XeVent_Noise_1.nii.gz",3,0.851651017315038,133932,15891.9380819332,0.538048063248729,0.0782103166369183,NA
"2106A_XeVent_Noise_1.nii.gz",4,0.901159569324111,75046,8614.30252545149,0.301483999003704,0.656928581521546,NA
"2106A_XeVent_Noise_1.nii.gz",5,0.81255233658662,135640,15913.2782920428,0.544909650412579,0.175712863788296,NA
"2106A_XeVent_Noise_1.nii.gz",6,0.839326182360209,93888,10448.5277431799,0.377178393231615,0.5652221351675,NA
"2106A_XeVent_Noise_1.nii.gz",7,0.760048912133867,98168,10487.0979779918,0.394372534368196,0.461954644383543,NA
"2106A_XeVent_Noise_1.nii.gz",8,0.718622923578077,79014,7414.91928479333,0.3174247354593,0.619064088352167,Inf
"2106A_XeVent_Noise_1.nii.gz",9,0.702905771377907,89454,9121.16264518948,0.359365584399932,0.577685156822659,NA
"2106A_XeVent_Noise_1.nii.gz",10,0.72145489483221,131572,14338.7935336276,0.528567181687436,0.42661263542796,NA
"2129A_XeVent_Noise_1.nii.gz",1,0.676826467955082,61442,5971.62624416498,0.229928673537358,0.644951532333406,NA
"2129A_XeVent_Noise_1.nii.gz",2,0.656399210334016,104714,10350.6449074442,0.391861448533429,0.469928510261236,Inf
"2129A_XeVent_Noise_1.nii.gz",3,0.930488469844348,97402,10782.3638410137,0.364498432015328,0.202600324869649,NA
"2129A_XeVent_Noise_1.nii.gz",4,0.887172256996755,86490,8597.86671215599,0.323663470822013,0.404564199747482,Inf
"2129A_XeVent_Noise_1.nii.gz",5,0.74290269546514,108364,9984.63669844827,0.405520503551354,0.256051060986955,Inf
"2129A_XeVent_Noise_1.nii.gz",6,0.876902607342044,102898,11688.9528187943,0.385065600886155,0.373144859933324,Inf
"2129A_XeVent_Noise_1.nii.gz",7,0.828947038111409,131242,12325.4991785323,0.491134711962338,0.131856623181766,Inf
"2129A_XeVent_Noise_1.nii.gz",8,0.90743414613982,77118,8169.0103439768,0.288591508184206,0.417921438157322,Inf
"2129A_XeVent_Noise_1.nii.gz",9,0.870926844280476,149198,15574.0395530511,0.558329778236822,0.113841136326713,Inf
"2129A_XeVent_Noise_1.nii.gz",10,0.775265523922052,101666,10527.0444095197,0.380455202041748,0.407697226477056,NA
"2132A_XeVent_Noise_1.nii.gz",1,0.842469669358912,109718,10432.6530662147,0.430128350883245,0.475030064353142,NA
"2132A_XeVent_Noise_1.nii.gz",2,0.708099739405873,101074,10763.7063319286,0.396241208709356,0.508021018916535,NA
"2132A_XeVent_Noise_1.nii.gz",3,0.849813648554753,178404,18437.1934957574,0.699398624755961,-0.19100685619385,Inf
"2132A_XeVent_Noise_1.nii.gz",4,0.888928719056661,99296,9507.16298377176,0.389270901121992,0.529031241708087,NA
"2132A_XeVent_Noise_1.nii.gz",5,0.808890001924746,103468,10429.0022533318,0.405626426012027,0.500440314343002,NA
"2132A_XeVent_Noise_1.nii.gz",6,0.621139279990111,147644,14271.9344869573,0.578809951309775,0.0210175745889979,NA
"2132A_XeVent_Noise_1.nii.gz",7,0.828586972528178,120968,13023.1000149734,0.474231815651438,0.375829199253323,NA
"2132A_XeVent_Noise_1.nii.gz",8,0.843708174750943,95366,10773.8508435935,0.37386409076297,0.513181706811999,NA
"2132A_XeVent_Noise_1.nii.gz",9,0.718321894784736,102244,9965.15458986964,0.400827969045248,0.513003196283661,NA
"2132A_XeVent_Noise_1.nii.gz",10,0.990920267311897,97268,11094.223181458,0.381320516539779,0.477485187220464,NA
"2144A_XeVent_Noise_1.nii.gz",1,0.937167944771101,78646,8520.54340990057,0.289977656020707,0.284672731401814,Inf
"2144A_XeVent_Noise_1.nii.gz",2,0.832958854808097,97548,9033.424046285,0.359671698363654,0.281639461663614,Inf
"2144A_XeVent_Noise_1.nii.gz",3,0.858718180105064,68430,6533.40600299721,0.252309983997876,0.214174154001763,Inf
"2144A_XeVent_Noise_1.nii.gz",4,0.79230081801892,84196,8158.3184541914,0.310441201412906,0.639915446659569,Inf
"2144A_XeVent_Noise_1.nii.gz",5,0.628082803001748,125648,12182.4787297167,0.463279919178214,0.371363939451915,Inf
"2144A_XeVent_Noise_1.nii.gz",6,0.940821342178979,110588,17225.8364673533,0.407751812222083,0.268038963159013,Inf
"2144A_XeVent_Noise_1.nii.gz",7,0.728626718426851,70448,7656.52597461799,0.259750602844986,0.510228593144818,Inf
"2144A_XeVent_Noise_1.nii.gz",8,0.757118457143289,85406,7913.46700252171,0.314902623020936,0.748401981164399,Inf
"2144A_XeVent_Noise_1.nii.gz",9,0.752773501815284,83072,9047.92782906672,0.306296872580324,0.612586459338912,Inf
"2144A_XeVent_Noise_1.nii.gz",10,0.662082715942513,108902,10699.0329469537,0.401535318973209,0.512643849621429,Inf
"2201_XeVent_Noise_1.nii.gz",1,0.52973019982092,99942,10366.7698923049,0.546172931262501,0.308046530165686,380.633889820297
"2201_XeVent_Noise_1.nii.gz",2,0.641083908564007,41838,4145.62588760732,0.228640442438219,0.772867644524852,67.2466489965833
"2201_XeVent_Noise_1.nii.gz",3,0.606819982499724,125762,14428.3473066045,0.687276622255254,-0.182468932049576,2237.14899713652
"2201_XeVent_Noise_1.nii.gz",4,0.705603013130729,78386,8211.80686572693,0.428371569409682,0.159483092839792,701.098487966198
"2201_XeVent_Noise_1.nii.gz",5,0.948255575638063,101646,19408.9909062785,0.555485119080148,0.0895564415399445,1541.15405658999
"2201_XeVent_Noise_1.nii.gz",6,0.830907777392201,53246,5039.20350849219,0.290984009705661,0.681721465978995,221.803823635507
"2201_XeVent_Noise_1.nii.gz",7,0.791283452816704,94888,8699.0016668581,0.518553331948892,-0.027016406598681,654.974693517692
"2201_XeVent_Noise_1.nii.gz",8,0.440596511852994,83934,7745.51431475018,0.458690828806575,0.312386297564626,324.982432416054
"2201_XeVent_Noise_1.nii.gz",9,0.682857883109372,80870,8820.18809323248,0.441946378411463,0.25721871035303,513.909547374755
"2201_XeVent_Noise_1.nii.gz",10,0.895192406614732,56288,6403.02647191154,0.307608232323784,0.656206724942206,132.807206708449
"22023_XeVent_Noise_1.nii.gz",1,0.911024263088093,66588,6843.96025704416,0.247132963680495,0.486311508669046,Inf
"22023_XeVent_Noise_1.nii.gz",2,0.925334240224393,78416,10977.2251502827,0.291031093890336,0.336797350530961,Inf
"22023_XeVent_Noise_1.nii.gz",3,0.903427906888519,38516,3936.70318921811,0.142947276222712,0.759671150020014,Inf
"22023_XeVent_Noise_1.nii.gz",4,0.62438414888005,89258,9780.59405148787,0.331269809458065,0.615492700835383,Inf
"22023_XeVent_Noise_1.nii.gz",5,0.635290463908775,127380,12515.5568793402,0.472754804373483,0.0664520060198008,Inf
"22023_XeVent_Noise_1.nii.gz",6,0.645528891264826,113108,12258.31995014,0.419786076409765,0.407469713737188,Inf
"22023_XeVent_Noise_1.nii.gz",7,0.629889671835223,102774,9941.52221744739,0.381432738771238,0.685910991044992,Inf
"22023_XeVent_Noise_1.nii.gz",8,0.654211893130433,55696,4986.37543712866,0.206708679418947,0.760999538859423,Inf
"22023_XeVent_Noise_1.nii.gz",9,0.869009317720343,84398,8444.32377399161,0.313232532418851,0.23794290450546,Inf
"22023_XeVent_Noise_1.nii.gz",10,0.626415764506964,104774,10668.9304993518,0.388855486524001,0.266534381154274,Inf
"22024_XeVent_Noise_1.nii.gz",1,0.892543902492169,54366,8118.48643529076,0.192364305427783,0.513182454687883,66.6201867456397
"22024_XeVent_Noise_1.nii.gz",2,0.722375374489544,118006,14768.1419955254,0.417542990588069,0.280150884145963,255.075297441264
"22024_XeVent_Noise_1.nii.gz",3,0.67519693811005,87550,10665.8281441246,0.309779916495648,0.209477391302333,115.033091475048
"22024_XeVent_Noise_1.nii.gz",4,0.788605180593611,98568,12852.2647031564,0.348765126318024,0.170717358901347,399.336916469264
"22024_XeVent_Noise_1.nii.gz",5,0.56245637198807,102356,11370.6604909302,0.362168282499469,0.086429876503609,152.027516512873
"22024_XeVent_Noise_1.nii.gz",6,0.898820756154441,73528,9812.97233258099,0.260165593376265,0.385409792562944,315.259995814676
"22024_XeVent_Noise_1.nii.gz",7,0.653559430354083,92562,10847.4310322767,0.327513976364022,0.114493441837115,195.654650902021
"22024_XeVent_Noise_1.nii.gz",8,0.720078292088571,85690,10557.40479474,0.303198641285118,0.224979020771588,125.122977610784
"22024_XeVent_Noise_1.nii.gz",9,0.633961612742997,91238,10720.8531376938,0.322829240676527,0.208210873294287,102.58943339536
"22024_XeVent_Noise_1.nii.gz",10,0.648453646141331,89074,10681.9822130539,0.315172316184276,0.17455481298533,125.441443758108
"22026_XeVent_Noise_1.nii.gz",1,0.824334463935135,105336,11100.1436026747,0.496853862626529,0.059412545015364,Inf
"22026_XeVent_Noise_1.nii.gz",2,0.686889469588121,94546,11854.3450261919,0.445959076629907,0.216137799652745,Inf
"22026_XeVent_Noise_1.nii.gz",3,0.80455006727002,133636,14640.2861310836,0.6303406507363,-0.0657826837945182,NA
"22026_XeVent_Noise_1.nii.gz",4,0.778517353327872,106340,10057.4299898135,0.501589577653463,-0.0214606048128422,Inf
"22026_XeVent_Noise_1.nii.gz",5,0.668434093547918,54704,5097.02854612371,0.25803043310095,0.68593820789655,Inf
"22026_XeVent_Noise_1.nii.gz",6,0.598274941368757,137370,16913.4889954734,0.647953359810571,-0.0191660472225209,Inf
"22026_XeVent_Noise_1.nii.gz",7,0.613565253079804,91024,10905.7723247829,0.429346339254549,0.392458371510412,Inf
"22026_XeVent_Noise_1.nii.gz",8,0.659346218509462,63078,6677.42465326266,0.29752931520806,0.603824954050549,Inf
"22026_XeVent_Noise_1.nii.gz",9,0.54856621062724,53222,5515.0452400683,0.251040064903823,0.705515394132706,Inf
"22026_XeVent_Noise_1.nii.gz",10,0.585480218167113,85478,8989.30397750571,0.403186702263143,0.422636852358247,Inf
"22027_XeVent_Noise_1.nii.gz",1,0.668946479160981,90512,11257.9453720472,0.45382162411504,0.198429518078838,450.730642941789
"22027_XeVent_Noise_1.nii.gz",2,0.612346051854103,60332,5903.14018129334,0.302500952648362,0.604258046383049,118.67801737108
"22027_XeVent_Noise_1.nii.gz",3,0.672653873276242,75836,9022.47405094634,0.380237059024087,0.437765194022264,251.104083553555
"22027_XeVent_Noise_1.nii.gz",4,0.783741471673866,40960,3941.79121720063,0.205370931188705,0.675507340879245,58.9417721633712
"22027_XeVent_Noise_1.nii.gz",5,0.618835565416403,96314,9186.20291524197,0.48291249674094,0.285405065259624,300.482323495587
"22027_XeVent_Noise_1.nii.gz",6,0.839100150493793,66906,8684.76113661165,0.33546258598905,0.0281517563966158,841.438069196694
"22027_XeVent_Noise_1.nii.gz",7,0.676332212828321,61728,5946.27480024259,0.309500411142977,0.404853961254918,233.797174298342
"22027_XeVent_Noise_1.nii.gz",8,0.647959125347757,75434,8923.54268214144,0.378221455646698,0.390657493035684,244.28304350253
"22027_XeVent_Noise_1.nii.gz",9,0.587829509725029,75620,7218.62341447454,0.379154048254147,0.179316016517442,427.228067027139
"22027_XeVent_Noise_1.nii.gz",10,0.665308872469403,50868,4526.98641482388,0.255049036320972,0.543113825009109,117.500168361199
"22035_XeVent_Noise_1.nii.gz",1,0.791059551389479,212822,24435.648180476,0.77393195339433,-0.0386636990865358,NA
"22035_XeVent_Noise_1.nii.gz",2,0.787597742340602,188628,17973.5013283445,0.685949932360685,0.0858104329195303,NA
"22035_XeVent_Noise_1.nii.gz",3,0.712322044878036,194648,21744.6277503203,0.707841796732948,0.102053137299361,NA
"22035_XeVent_Noise_1.nii.gz",4,0.831723426850026,196214,20231.8052086313,0.713536590687594,0.0753655097774511,NA
"22035_XeVent_Noise_1.nii.gz",5,0.874064914410242,176036,16213.2735127734,0.64015884329498,0.263031853629288,NA
"22035_XeVent_Noise_1.nii.gz",6,0.832785421266879,173380,15790.8206246541,0.630500240010473,0.295725764640793,NA
"22035_XeVent_Noise_1.nii.gz",7,0.947189243110002,171772,16353.9883820431,0.624652712118347,0.225562055513178,NA
"22035_XeVent_Noise_1.nii.gz",8,0.808187913110407,211792,21909.78845174,0.770186335403727,-0.0723189283541952,NA
"22035_XeVent_Noise_1.nii.gz",9,0.91327946272747,229268,28836.8649474939,0.833738199485068,-0.0253719644203047,NA
"22035_XeVent_Noise_1.nii.gz",10,0.85655261546238,210406,22759.2069721245,0.765146115466857,-0.0352945018976191,NA
