"SubjectID","Simulation","Segmentation","VDP","DiceAll","Dice1","Dice2","Dice3"
"002010_XeVent_Noise_1.nii.gz",1,"LinearBinning",0.0347481324490503,0.952567832190373,0.735512503200478,0.790965267419561,0.98662096576753
"002010_XeVent_Noise_1.nii.gz",1,"Atropos",0.0584642163538636,0.976412851651584,0.936108220603538,0.617266930897811,0.988103593486805
"002010_XeVent_Noise_1.nii.gz",1,"ElBicho",0.0402198351236573,0.970073616817168,0.953397864484582,0.92033491211924,0.982941382941383
"002010_XeVent_Noise_1.nii.gz",1,"Kmeans",0.0151338109321235,0.980885303764112,0.741138560687433,0.625854666878677,0.995000885172103
"002010_XeVent_Noise_1.nii.gz",1,"Fuzzy",0.11519586116864,0.899744546428888,0.946246692522382,0.85940307615808,0.917053970176368
"002010_XeVent_Noise_1.nii.gz",2,"LinearBinning",0.0303643235315449,0.94646756867833,0.674483128971628,0.792139929284396,0.985340446906669
"002010_XeVent_Noise_1.nii.gz",2,"Atropos",0.0543946878550764,0.950093881202002,0.921639108554996,0.449359487590072,0.974166681528776
"002010_XeVent_Noise_1.nii.gz",2,"ElBicho",0.0405341155423755,0.933352238133763,0.956858846918489,0.852112415299737,0.956977988208782
"002010_XeVent_Noise_1.nii.gz",2,"Kmeans",0.0143279637046409,0.979249433892323,0.726673984632272,0.588007736943907,0.994318253610583
"002010_XeVent_Noise_1.nii.gz",2,"Fuzzy",0.141619591757795,0.765820795693552,0.859142153686666,0.708929734061201,0.789646161572313
"002010_XeVent_Noise_1.nii.gz",3,"LinearBinning",0.0332411981336578,0.927667152861161,0.715524718126626,0.639344262295082,0.97310264062559
"002010_XeVent_Noise_1.nii.gz",3,"Atropos",0.0592217127476973,0.9432441797684,0.922599765662692,0.46226494645417,0.970308992056551
"002010_XeVent_Noise_1.nii.gz",3,"ElBicho",0.0432659376435415,0.971364224048046,0.956822771420329,0.928641496044915,0.983478270453769
"002010_XeVent_Noise_1.nii.gz",3,"Kmeans",0.0171806628899293,0.985430282127114,0.807496435119169,0.713288931176657,0.996358204168442
"002010_XeVent_Noise_1.nii.gz",3,"Fuzzy",0.0958474692367821,0.875657772799433,0.937430522471018,0.769529499626587,0.911219624730852
"002010_XeVent_Noise_1.nii.gz",4,"LinearBinning",0.0149404075975277,0.925789528821126,0.358570039961119,0.736093996274538,0.983973102258469
"002010_XeVent_Noise_1.nii.gz",4,"Atropos",0.0823011773427993,0.948288783412441,0.772463017325735,0.0654483637909052,0.980173103884444
"002010_XeVent_Noise_1.nii.gz",4,"ElBicho",0.0607286470630898,0.928029591406469,0.775425752029285,0.819625059819812,0.967870677801254
"002010_XeVent_Noise_1.nii.gz",4,"Kmeans",0.0100972657603572,0.955420531375662,0.45955334987593,0.313665031534688,0.983170267613418
"002010_XeVent_Noise_1.nii.gz",4,"Fuzzy",0.169808127775136,0.841409265631422,0.77355525810394,0.754842969441019,0.910901616635093
"002010_XeVent_Noise_1.nii.gz",5,"LinearBinning",0.220834374219335,0.378361390247637,0.241948921255997,0.238388344580286,0.481230225265359
"002010_XeVent_Noise_1.nii.gz",5,"Atropos",0.802776949545905,0.234412900002418,0.127253486172375,0.0524762217120367,0.321123462322381
"002010_XeVent_Noise_1.nii.gz",5,"ElBicho",0.225387411054612,0.366070779273556,0.251037910239704,0.409624777837159,0.368494983833565
"002010_XeVent_Noise_1.nii.gz",5,"Kmeans",0.0398249699821908,0.788279757923493,0.400829122943386,0.108547640353266,0.883555903224004
"002010_XeVent_Noise_1.nii.gz",5,"Fuzzy",0.491123592789279,0.467810432498207,0.25811231293525,0.805771511398076,0.284293970728411
"002010_XeVent_Noise_1.nii.gz",6,"LinearBinning",0.0270039405929424,0.86675316093575,0.623094087021198,0.124086044293737,0.942879628104467
"002010_XeVent_Noise_1.nii.gz",6,"Atropos",0.0635168784701796,0.967943397290742,0.896689270043877,0.324022346368715,0.984714745158358
"002010_XeVent_Noise_1.nii.gz",6,"ElBicho",0.034949594255921,0.857382522327018,0.904451798868368,0.454809554551323,0.917756043217094
"002010_XeVent_Noise_1.nii.gz",6,"Kmeans",0.0200011281861185,0.988371624507426,0.830576155162578,0.771568782649992,0.997667047039432
"002010_XeVent_Noise_1.nii.gz",6,"Fuzzy",0.0625498617972005,0.647740001450525,0.737272036474164,0.0656806650113354,0.786405995077842
"002010_XeVent_Noise_1.nii.gz",7,"LinearBinning",0.0195337367941786,0.856236854617102,0.48122901617662,0.603238146072414,0.934118608222635
"002010_XeVent_Noise_1.nii.gz",7,"Atropos",0.0957185336803849,0.750686984761429,0.717407290681794,0.0296758537008147,0.857680613869987
"002010_XeVent_Noise_1.nii.gz",7,"ElBicho",0.0537741854899148,0.844128185212097,0.834657780056396,0.692359282220732,0.900474104302947
"002010_XeVent_Noise_1.nii.gz",7,"Kmeans",0.0108386452096412,0.965380803107347,0.546821931101407,0.396596261966267,0.988407591280218
"002010_XeVent_Noise_1.nii.gz",7,"Fuzzy",0.26278678088208,0.735118016326465,0.579121645172534,0.553282866035146,0.894711078995828
"002010_XeVent_Noise_1.nii.gz",8,"LinearBinning",0.0555389909181017,0.952648416913122,0.96411834650626,0.738309432617796,0.974635230685553
"002010_XeVent_Noise_1.nii.gz",8,"Atropos",0.0561353178664389,0.985663977823084,0.962763698145264,0.783426294820717,0.992655354830213
"002010_XeVent_Noise_1.nii.gz",8,"ElBicho",0.0420249329132183,0.982343204739609,0.977842850170815,0.956605190686806,0.989387584354393
