"","Subject","Simulation","Artefact","PSNR"
"331","2104_XeVent_Noise_1.nii.gz",1,"Noise",19.4998682697229
"332","2104_XeVent_Noise_1.nii.gz",1,"Nonlinearities",23.3849056405833
"333","2104_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",16.087363734364
"334","2104_XeVent_Noise_1.nii.gz",2,"Noise",47.0075435485436
"335","2104_XeVent_Noise_1.nii.gz",2,"Nonlinearities",22.682980763405
"336","2104_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",17.2639465988815
"337","2104_XeVent_Noise_1.nii.gz",3,"Noise",27.2335746478084
"338","2104_XeVent_Noise_1.nii.gz",3,"Nonlinearities",24.8407919729378
"339","2104_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",18.6657194737156
"340","2104_XeVent_Noise_1.nii.gz",4,"Noise",23.9173319577113
"341","2104_XeVent_Noise_1.nii.gz",4,"Nonlinearities",30.8107132812174
"342","2104_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",15.4291223763124
"343","2104_XeVent_Noise_1.nii.gz",5,"Noise",19.7934196526381
"344","2104_XeVent_Noise_1.nii.gz",5,"Nonlinearities",28.2405853329037
"345","2104_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",20.1376649819044
"346","2104_XeVent_Noise_1.nii.gz",6,"Noise",16.9716162339018
"347","2104_XeVent_Noise_1.nii.gz",6,"Nonlinearities",27.4989039227184
"348","2104_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",17.4521799164415
"349","2104_XeVent_Noise_1.nii.gz",7,"Noise",17.6797223402046
"350","2104_XeVent_Noise_1.nii.gz",7,"Nonlinearities",26.179450509757
"351","2104_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",19.0827989127564
"352","2104_XeVent_Noise_1.nii.gz",8,"Noise",21.7663303889074
"353","2104_XeVent_Noise_1.nii.gz",8,"Nonlinearities",26.771251112772
"354","2104_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",27.4864180517891
"355","2104_XeVent_Noise_1.nii.gz",9,"Noise",32.0474414591291
"356","2104_XeVent_Noise_1.nii.gz",9,"Nonlinearities",21.3688305518786
"357","2104_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",18.3599224769049
"358","2104_XeVent_Noise_1.nii.gz",10,"Noise",17.2264508178102
"359","2104_XeVent_Noise_1.nii.gz",10,"Nonlinearities",24.0232490498108
"360","2104_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",29.0537111575901
"361","2106A_XeVent_Noise_1.nii.gz",1,"Noise",40.8401275787483
"362","2106A_XeVent_Noise_1.nii.gz",1,"Nonlinearities",17.6902547747463
"363","2106A_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",16.8728349074842
"364","2106A_XeVent_Noise_1.nii.gz",2,"Noise",24.2914895703009
"365","2106A_XeVent_Noise_1.nii.gz",2,"Nonlinearities",26.8165994481824
"366","2106A_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",16.4097502674007
"367","2106A_XeVent_Noise_1.nii.gz",3,"Noise",24.2663841538691
"368","2106A_XeVent_Noise_1.nii.gz",3,"Nonlinearities",27.9470547743405
"369","2106A_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",17.1433593702059
"370","2106A_XeVent_Noise_1.nii.gz",4,"Noise",29.0786847627215
"371","2106A_XeVent_Noise_1.nii.gz",4,"Nonlinearities",24.0912859288425
"372","2106A_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",17.5723722163049
"373","2106A_XeVent_Noise_1.nii.gz",5,"Noise",18.3146819627093
"374","2106A_XeVent_Noise_1.nii.gz",5,"Nonlinearities",32.274368313313
"375","2106A_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",20.0323017791791
"376","2106A_XeVent_Noise_1.nii.gz",6,"Noise",20.0715182772211
"377","2106A_XeVent_Noise_1.nii.gz",6,"Nonlinearities",21.0962432914053
"378","2106A_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",25.8063894319396
"379","2106A_XeVent_Noise_1.nii.gz",7,"Noise",26.9909844276768
"380","2106A_XeVent_Noise_1.nii.gz",7,"Nonlinearities",26.5686117406431
"381","2106A_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",14.6673353593104
"382","2106A_XeVent_Noise_1.nii.gz",8,"Noise",25.145551627031
"383","2106A_XeVent_Noise_1.nii.gz",8,"Nonlinearities",33.8127127234925
"384","2106A_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",24.0036372011706
"385","2106A_XeVent_Noise_1.nii.gz",9,"Noise",25.8317265457825
"386","2106A_XeVent_Noise_1.nii.gz",9,"Nonlinearities",49.2648075033696
"387","2106A_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",19.6981401291648
"388","2106A_XeVent_Noise_1.nii.gz",10,"Noise",15.7392207393364
"389","2106A_XeVent_Noise_1.nii.gz",10,"Nonlinearities",24.5067104398732
"390","2106A_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",23.385924845404
"391","2129A_XeVent_Noise_1.nii.gz",1,"Noise",16.803801550043
"392","2129A_XeVent_Noise_1.nii.gz",1,"Nonlinearities",27.382281067754
"393","2129A_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",16.2885569848255
"394","2129A_XeVent_Noise_1.nii.gz",2,"Noise",50.8399655992421
"395","2129A_XeVent_Noise_1.nii.gz",2,"Nonlinearities",27.3029716236562
"396","2129A_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",18.3731960456903
"397","2129A_XeVent_Noise_1.nii.gz",3,"Noise",15.2402068519087
"398","2129A_XeVent_Noise_1.nii.gz",3,"Nonlinearities",32.6806969604743
"399","2129A_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",23.7894809096127
"400","2129A_XeVent_Noise_1.nii.gz",4,"Noise",52.9927901843813
"401","2129A_XeVent_Noise_1.nii.gz",4,"Nonlinearities",22.0030080472809
"402","2129A_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",15.8246351300551
"403","2129A_XeVent_Noise_1.nii.gz",5,"Noise",17.9870961994932
"404","2129A_XeVent_Noise_1.nii.gz",5,"Nonlinearities",24.1125622386239
"405","2129A_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",16.5163637619333
"406","2129A_XeVent_Noise_1.nii.gz",6,"Noise",17.5050403085678
"407","2129A_XeVent_Noise_1.nii.gz",6,"Nonlinearities",21.0666185762864
"408","2129A_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",25.115253209886
"409","2129A_XeVent_Noise_1.nii.gz",7,"Noise",21.5744009237624
"410","2129A_XeVent_Noise_1.nii.gz",7,"Nonlinearities",26.1991981615672
"411","2129A_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",17.5980499252635
"412","2129A_XeVent_Noise_1.nii.gz",8,"Noise",26.445827487512
"413","2129A_XeVent_Noise_1.nii.gz",8,"Nonlinearities",20.9271488182993
"414","2129A_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",16.7684404099373
"415","2129A_XeVent_Noise_1.nii.gz",9,"Noise",15.6883634040936
"416","2129A_XeVent_Noise_1.nii.gz",9,"Nonlinearities",25.2034405494965
"417","2129A_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",18.6407141104248
"418","2129A_XeVent_Noise_1.nii.gz",10,"Noise",16.1725570924087
"419","2129A_XeVent_Noise_1.nii.gz",10,"Nonlinearities",26.7906099863061
"420","2129A_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",24.7286580452275
"421","2132A_XeVent_Noise_1.nii.gz",1,"Noise",27.2065057447108
"422","2132A_XeVent_Noise_1.nii.gz",1,"Nonlinearities",38.1867200210166
"423","2132A_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",16.3043193747113
"424","2132A_XeVent_Noise_1.nii.gz",2,"Noise",26.8474915638475
"425","2132A_XeVent_Noise_1.nii.gz",2,"Nonlinearities",42.7824726723497
"426","2132A_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",29.1913652210426
"427","2132A_XeVent_Noise_1.nii.gz",3,"Noise",70.9741440746262
"428","2132A_XeVent_Noise_1.nii.gz",3,"Nonlinearities",25.2795933645911
"429","2132A_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",15.6147115390722
"430","2132A_XeVent_Noise_1.nii.gz",4,"Noise",16.4136555454147
"431","2132A_XeVent_Noise_1.nii.gz",4,"Nonlinearities",19.186347715635
"432","2132A_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",21.1288126176539
"433","2132A_XeVent_Noise_1.nii.gz",5,"Noise",15.5818079883015
"434","2132A_XeVent_Noise_1.nii.gz",5,"Nonlinearities",35.1905275463551
"435","2132A_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",18.9463996138197
"436","2132A_XeVent_Noise_1.nii.gz",6,"Noise",18.801965180695
"437","2132A_XeVent_Noise_1.nii.gz",6,"Nonlinearities",20.1842857166082
"438","2132A_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",14.8261674602643
"439","2132A_XeVent_Noise_1.nii.gz",7,"Noise",18.7910471550881
"440","2132A_XeVent_Noise_1.nii.gz",7,"Nonlinearities",37.4150738206682
"441","2132A_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",17.8464529877836
"442","2132A_XeVent_Noise_1.nii.gz",8,"Noise",36.5237585452584
"443","2132A_XeVent_Noise_1.nii.gz",8,"Nonlinearities",32.8629399673086
"444","2132A_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",14.6618951817384
"445","2132A_XeVent_Noise_1.nii.gz",9,"Noise",18.274201590146
"446","2132A_XeVent_Noise_1.nii.gz",9,"Nonlinearities",34.2322827080737
"447","2132A_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",29.3011936044702
"448","2132A_XeVent_Noise_1.nii.gz",10,"Noise",23.5628698834231
"449","2132A_XeVent_Noise_1.nii.gz",10,"Nonlinearities",27.1765146494507
"450","2132A_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",17.2585126643559
"451","2144A_XeVent_Noise_1.nii.gz",1,"Noise",18.0231132678857
"452","2144A_XeVent_Noise_1.nii.gz",1,"Nonlinearities",26.8129422873247
"453","2144A_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",15.6819289700604
"454","2144A_XeVent_Noise_1.nii.gz",2,"Noise",33.8079908827327
"455","2144A_XeVent_Noise_1.nii.gz",2,"Nonlinearities",23.4444565003619
"456","2144A_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",23.9046115205223
"457","2144A_XeVent_Noise_1.nii.gz",3,"Noise",15.4845098174116
"458","2144A_XeVent_Noise_1.nii.gz",3,"Nonlinearities",30.7538784574034
"459","2144A_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",15.3026928177235
"460","2144A_XeVent_Noise_1.nii.gz",4,"Noise",18.8446199901598
"461","2144A_XeVent_Noise_1.nii.gz",4,"Nonlinearities",31.1714532204887
"462","2144A_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",32.0095508779733
"463","2144A_XeVent_Noise_1.nii.gz",5,"Noise",18.7293543941947
"464","2144A_XeVent_Noise_1.nii.gz",5,"Nonlinearities",24.0842058700805
"465","2144A_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",18.0167923132716
"466","2144A_XeVent_Noise_1.nii.gz",6,"Noise",47.9131514597557
"467","2144A_XeVent_Noise_1.nii.gz",6,"Nonlinearities",22.9277234810271
"468","2144A_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",21.8967792839546
"469","2144A_XeVent_Noise_1.nii.gz",7,"Noise",19.298204618838
"470","2144A_XeVent_Noise_1.nii.gz",7,"Nonlinearities",29.2047306068698
"471","2144A_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",18.0890266443321
"472","2144A_XeVent_Noise_1.nii.gz",8,"Noise",15.2267671299519
"473","2144A_XeVent_Noise_1.nii.gz",8,"Nonlinearities",30.5600917257054
"474","2144A_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",18.5758860313327
"475","2144A_XeVent_Noise_1.nii.gz",9,"Noise",23.3309125399039
"476","2144A_XeVent_Noise_1.nii.gz",9,"Nonlinearities",30.2220443686562
"477","2144A_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",14.516606203998
"478","2144A_XeVent_Noise_1.nii.gz",10,"Noise",14.5102805596654
"479","2144A_XeVent_Noise_1.nii.gz",10,"Nonlinearities",26.9882065613195
"480","2144A_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",21.4669675623292
"481","2201_XeVent_Noise_1.nii.gz",1,"Noise",18.7971059889432
"482","2201_XeVent_Noise_1.nii.gz",1,"Nonlinearities",24.7478227310176
"483","2201_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",26.3200886688475
"484","2201_XeVent_Noise_1.nii.gz",2,"Noise",26.46006011026
"485","2201_XeVent_Noise_1.nii.gz",2,"Nonlinearities",26.9320281479525
"486","2201_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",18.256020135478
"487","2201_XeVent_Noise_1.nii.gz",3,"Noise",16.1693801108763
"488","2201_XeVent_Noise_1.nii.gz",3,"Nonlinearities",24.8209520435339
"489","2201_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",15.7237345109344
"490","2201_XeVent_Noise_1.nii.gz",4,"Noise",20.6664606448867
"491","2201_XeVent_Noise_1.nii.gz",4,"Nonlinearities",26.3253007979786
"492","2201_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",24.3107463690173
"493","2201_XeVent_Noise_1.nii.gz",5,"Noise",25.0041338807123
"494","2201_XeVent_Noise_1.nii.gz",5,"Nonlinearities",27.1652023006891
"495","2201_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",15.0049739654162
"496","2201_XeVent_Noise_1.nii.gz",6,"Noise",15.2797349861318
"497","2201_XeVent_Noise_1.nii.gz",6,"Nonlinearities",33.3896517523588
"498","2201_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",23.6247312249529
"499","2201_XeVent_Noise_1.nii.gz",7,"Noise",24.165619206127
"500","2201_XeVent_Noise_1.nii.gz",7,"Nonlinearities",30.2366062582303
"501","2201_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",20.0917104055065
"502","2201_XeVent_Noise_1.nii.gz",8,"Noise",24.4873925939901
"503","2201_XeVent_Noise_1.nii.gz",8,"Nonlinearities",22.3685382287965
"504","2201_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",23.2458420467431
"505","2201_XeVent_Noise_1.nii.gz",9,"Noise",17.7840361362892
"506","2201_XeVent_Noise_1.nii.gz",9,"Nonlinearities",22.7730938212639
"507","2201_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",14.5231531937848
"508","2201_XeVent_Noise_1.nii.gz",10,"Noise",16.9495054859763
"509","2201_XeVent_Noise_1.nii.gz",10,"Nonlinearities",41.161332864858
"510","2201_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",20.4756149786814
"511","22023_XeVent_Noise_1.nii.gz",1,"Noise",23.3110974854632
"512","22023_XeVent_Noise_1.nii.gz",1,"Nonlinearities",23.607235962372
"513","22023_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",19.7649758354899
"514","22023_XeVent_Noise_1.nii.gz",2,"Noise",17.4333222108279
"515","22023_XeVent_Noise_1.nii.gz",2,"Nonlinearities",26.8208835551863
"516","22023_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",19.5021003116407
"517","22023_XeVent_Noise_1.nii.gz",3,"Noise",60.5984490417578
"518","22023_XeVent_Noise_1.nii.gz",3,"Nonlinearities",22.5797623590264
"519","22023_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",20.2526824539888
"520","22023_XeVent_Noise_1.nii.gz",4,"Noise",22.3813130304613
"521","22023_XeVent_Noise_1.nii.gz",4,"Nonlinearities",34.6805115071131
"522","22023_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",27.9524468951241
"523","22023_XeVent_Noise_1.nii.gz",5,"Noise",30.1611313754722
"524","22023_XeVent_Noise_1.nii.gz",5,"Nonlinearities",25.5963471100197
"525","22023_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",22.2932421400933
"526","22023_XeVent_Noise_1.nii.gz",6,"Noise",17.4262488049821
"527","22023_XeVent_Noise_1.nii.gz",6,"Nonlinearities",30.8065249498427
"528","22023_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",21.5230585407421
"529","22023_XeVent_Noise_1.nii.gz",7,"Noise",21.0975999381919
"530","22023_XeVent_Noise_1.nii.gz",7,"Nonlinearities",30.809357420652
"531","22023_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",17.5759587060139
"532","22023_XeVent_Noise_1.nii.gz",8,"Noise",27.6757704519382
"533","22023_XeVent_Noise_1.nii.gz",8,"Nonlinearities",25.4680090425279
"534","22023_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",21.3646041848768
"535","22023_XeVent_Noise_1.nii.gz",9,"Noise",20.3603329058488
"536","22023_XeVent_Noise_1.nii.gz",9,"Nonlinearities",34.495489334226
"537","22023_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",26.3583272303667
"538","22023_XeVent_Noise_1.nii.gz",10,"Noise",30.7461188122823
"539","22023_XeVent_Noise_1.nii.gz",10,"Nonlinearities",28.0796266083261
"540","22023_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.0424189252086
"541","22024_XeVent_Noise_1.nii.gz",1,"Noise",30.6554839766449
"542","22024_XeVent_Noise_1.nii.gz",1,"Nonlinearities",29.3172578305365
"543","22024_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",15.8037872440084
"544","22024_XeVent_Noise_1.nii.gz",2,"Noise",22.440601417264
"545","22024_XeVent_Noise_1.nii.gz",2,"Nonlinearities",27.0056655448971
"546","22024_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",17.0223697624488
"547","22024_XeVent_Noise_1.nii.gz",3,"Noise",14.556910441065
"548","22024_XeVent_Noise_1.nii.gz",3,"Nonlinearities",26.5377060021105
"549","22024_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",15.0583380264415
"550","22024_XeVent_Noise_1.nii.gz",4,"Noise",16.6625894292017
"551","22024_XeVent_Noise_1.nii.gz",4,"Nonlinearities",33.8589564505683
"552","22024_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",22.4411183598625
"553","22024_XeVent_Noise_1.nii.gz",5,"Noise",17.4540183402451
"554","22024_XeVent_Noise_1.nii.gz",5,"Nonlinearities",27.701380423825
"555","22024_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",14.9510900137326
"556","22024_XeVent_Noise_1.nii.gz",6,"Noise",15.8052780287297
"557","22024_XeVent_Noise_1.nii.gz",6,"Nonlinearities",28.6819150879544
"558","22024_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",15.3618619338971
"559","22024_XeVent_Noise_1.nii.gz",7,"Noise",18.2902979912083
"560","22024_XeVent_Noise_1.nii.gz",7,"Nonlinearities",27.3116168076162
"561","22024_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",28.8014438604288
"562","22024_XeVent_Noise_1.nii.gz",8,"Noise",18.341700744927
"563","22024_XeVent_Noise_1.nii.gz",8,"Nonlinearities",38.6930015159442
"564","22024_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",20.0043445449113
"565","22024_XeVent_Noise_1.nii.gz",9,"Noise",18.3084556840967
"566","22024_XeVent_Noise_1.nii.gz",9,"Nonlinearities",32.6636185606515
"567","22024_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",16.3154854574112
"568","22024_XeVent_Noise_1.nii.gz",10,"Noise",16.3281511192892
"569","22024_XeVent_Noise_1.nii.gz",10,"Nonlinearities",25.3330370575158
"570","22024_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.8720886327898
"571","22026_XeVent_Noise_1.nii.gz",1,"Noise",21.4328141008003
"572","22026_XeVent_Noise_1.nii.gz",1,"Nonlinearities",26.5996081527212
"573","22026_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",25.2220467171652
"574","22026_XeVent_Noise_1.nii.gz",2,"Noise",19.8077974131607
"575","22026_XeVent_Noise_1.nii.gz",2,"Nonlinearities",26.3002582472537
"576","22026_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",35.7716600410186
"577","22026_XeVent_Noise_1.nii.gz",3,"Noise",19.2649588392025
"578","22026_XeVent_Noise_1.nii.gz",3,"Nonlinearities",30.0496509684468
"579","22026_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",18.3031991454653
"580","22026_XeVent_Noise_1.nii.gz",4,"Noise",14.6736053581517
"581","22026_XeVent_Noise_1.nii.gz",4,"Nonlinearities",38.036901586958
"582","22026_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",19.5340407490239
"583","22026_XeVent_Noise_1.nii.gz",5,"Noise",17.9666365664186
"584","22026_XeVent_Noise_1.nii.gz",5,"Nonlinearities",23.5877306990799
"585","22026_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",26.5708346714739
"586","22026_XeVent_Noise_1.nii.gz",6,"Noise",17.3465299009084
"587","22026_XeVent_Noise_1.nii.gz",6,"Nonlinearities",24.1695696581073
"588","22026_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",15.5521819476231
"589","22026_XeVent_Noise_1.nii.gz",7,"Noise",22.5050560018923
"590","22026_XeVent_Noise_1.nii.gz",7,"Nonlinearities",19.9681755211168
"591","22026_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",23.9405924543889
"592","22026_XeVent_Noise_1.nii.gz",8,"Noise",20.2425415702138
"593","22026_XeVent_Noise_1.nii.gz",8,"Nonlinearities",22.6000670725183
"594","22026_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",15.4399865727594
"595","22026_XeVent_Noise_1.nii.gz",9,"Noise",16.111584957491
"596","22026_XeVent_Noise_1.nii.gz",9,"Nonlinearities",24.1198565940933
"597","22026_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",17.1393872427188
"598","22026_XeVent_Noise_1.nii.gz",10,"Noise",24.1411087060688
"599","22026_XeVent_Noise_1.nii.gz",10,"Nonlinearities",32.025668846811
"600","22026_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.6468075031922
"601","22027_XeVent_Noise_1.nii.gz",1,"Noise",19.9901186694249
"602","22027_XeVent_Noise_1.nii.gz",1,"Nonlinearities",26.1486125770647
"603","22027_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",25.9083681774546
"604","22027_XeVent_Noise_1.nii.gz",2,"Noise",24.2740810960524
"605","22027_XeVent_Noise_1.nii.gz",2,"Nonlinearities",27.0456246027002
"606","22027_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",26.3738750425535
"607","22027_XeVent_Noise_1.nii.gz",3,"Noise",17.8966161094215
"608","22027_XeVent_Noise_1.nii.gz",3,"Nonlinearities",35.9187477761153
"609","22027_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",30.5626569052958
"610","22027_XeVent_Noise_1.nii.gz",4,"Noise",16.240093979292
"611","22027_XeVent_Noise_1.nii.gz",4,"Nonlinearities",24.6111882399999
"612","22027_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",22.9948837400184
"613","22027_XeVent_Noise_1.nii.gz",5,"Noise",52.3040579386736
"614","22027_XeVent_Noise_1.nii.gz",5,"Nonlinearities",21.9742335693643
"615","22027_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",35.7322881822724
"616","22027_XeVent_Noise_1.nii.gz",6,"Noise",28.1245962204543
"617","22027_XeVent_Noise_1.nii.gz",6,"Nonlinearities",22.6739056420346
"618","22027_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",23.1067747982361
"619","22027_XeVent_Noise_1.nii.gz",7,"Noise",16.3290031111561
"620","22027_XeVent_Noise_1.nii.gz",7,"Nonlinearities",24.9199851764866
"621","22027_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",18.3878891856791
"622","22027_XeVent_Noise_1.nii.gz",8,"Noise",17.7323827517366
"623","22027_XeVent_Noise_1.nii.gz",8,"Nonlinearities",31.9795686073923
"624","22027_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",18.8046887722894
"625","22027_XeVent_Noise_1.nii.gz",9,"Noise",19.310295712038
"626","22027_XeVent_Noise_1.nii.gz",9,"Nonlinearities",31.8017785759309
"627","22027_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",26.2843644704093
"628","22027_XeVent_Noise_1.nii.gz",10,"Noise",20.1162461904544
"629","22027_XeVent_Noise_1.nii.gz",10,"Nonlinearities",21.4318014016994
"630","22027_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.0551699946375
"631","22035_XeVent_Noise_1.nii.gz",1,"Noise",17.6481437964742
"632","22035_XeVent_Noise_1.nii.gz",1,"Nonlinearities",27.0092473879743
"633","22035_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",26.7843627311065
"634","22035_XeVent_Noise_1.nii.gz",2,"Noise",16.4536140848668
"635","22035_XeVent_Noise_1.nii.gz",2,"Nonlinearities",31.7845664889078
"636","22035_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",17.3211134690046
"637","22035_XeVent_Noise_1.nii.gz",3,"Noise",15.2370238720317
"638","22035_XeVent_Noise_1.nii.gz",3,"Nonlinearities",32.2230143057261
"639","22035_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",16.48864280527
"640","22035_XeVent_Noise_1.nii.gz",4,"Noise",20.3757568970938
"641","22035_XeVent_Noise_1.nii.gz",4,"Nonlinearities",26.7783414389362
"642","22035_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",17.8007962721275
"643","22035_XeVent_Noise_1.nii.gz",5,"Noise",18.9431684148786
"644","22035_XeVent_Noise_1.nii.gz",5,"Nonlinearities",45.9185222687727
"645","22035_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",18.870772350371
"646","22035_XeVent_Noise_1.nii.gz",6,"Noise",18.1053343258513
"647","22035_XeVent_Noise_1.nii.gz",6,"Nonlinearities",27.6638567137261
"648","22035_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",17.0638384730412
"649","22035_XeVent_Noise_1.nii.gz",7,"Noise",33.1520502763967
"650","22035_XeVent_Noise_1.nii.gz",7,"Nonlinearities",36.4550708393727
"651","22035_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",27.5560057193971
"652","22035_XeVent_Noise_1.nii.gz",8,"Noise",27.9332721331089
"653","22035_XeVent_Noise_1.nii.gz",8,"Nonlinearities",32.4021484163899
"654","22035_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",20.4637150705796
"655","22035_XeVent_Noise_1.nii.gz",9,"Noise",21.3701181128708
"656","22035_XeVent_Noise_1.nii.gz",9,"Nonlinearities",36.636959223523
"657","22035_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",30.7268678995882
"658","22035_XeVent_Noise_1.nii.gz",10,"Noise",23.7511751624626
