"NumberOfImages","Mean","StandardDeviation"
"6",0.516239660094972,0.205922260174026
"6",0.552513027697464,0.214604163714996
"6",0.537361805801099,0.205064407107379
"6",0.504999650867129,0.202884425057145
"6",0.564512789307586,0.20925747295954
"6",0.534081216919593,0.211361624349703
"6",0.519546681324802,0.200812775225945
"6",0.555241140102654,0.219630980604991
"6",0.540399074908278,0.210736841705428
"6",0.508679080972774,0.209191178830903
"6",0.566885098934731,0.214117024149967
"6",0.537022104841949,0.216521653377219
"6",0.522772095763444,0.206673819319299
"6",0.557552968432402,0.214017270121928
"6",0.526879992525823,0.215098816181794
"6",0.512202764379405,0.204166008523795
"6",0.539670098151752,0.211368040866394
"6",0.531532095893186,0.218588497717081
"6",0.560098771188002,0.222561528281894
"6",0.545191541091155,0.214088116574203
"6",0.513291881732902,0.213276953050046
"6",0.550015245676591,0.222360893049258
"6",0.534638761512549,0.212895429527196
"6",0.501813423256948,0.210337784146635
"6",0.562300857219396,0.216864106373008
"6",0.531459992677395,0.218609479624841
"6",0.516718485119828,0.208137876694578
"6",0.552829148830992,0.227165362067403
"6",0.537770953729714,0.218328536145734
"6",0.505606092281847,0.21642307569552
"6",0.56474474307103,0.221504483493078
"6",0.534487701120616,0.223570600047442
"6",0.520038765444935,0.213781997713019
"6",0.555233388852344,0.221500102498915
"6",0.524144574811228,0.222234050104054
"6",0.509256347914729,0.211366480734715
"6",0.53723111728411,0.218376315671734
"6",0.560658467904764,0.223193796204644
"6",0.545900960257197,0.214877407604882
"6",0.514319043380767,0.214208658291011
"6",0.571993227774215,0.217338555289792
"6",0.542252782467815,0.220411876305835
"6",0.528080354351116,0.211157161147865
"6",0.562825444544346,0.217546091162039
"6",0.532281690910121,0.21936596137632
"6",0.517686522058706,0.209102132152446
"6",0.544765801641582,0.215212513694791
"6",0.565236823365651,0.222111654350536
"6",0.535265803878572,0.224240223509893
"6",0.520957494440874,0.214636880866245
"6",0.547387931084997,0.219864562645627
"6",0.537965205733503,0.219083994459193
"6",0.534382850048318,0.211511290384723
"6",0.562220743069207,0.215627286677882
"6",0.547622069671132,0.207168107388145
"6",0.516369541186213,0.206736163083585
"6",0.55239909263624,0.215339592191608
"6",0.537350576335506,0.205900044105046
"6",0.505210036001359,0.203763078973315
"6",0.564327314404957,0.210016738620259
"6",0.534091784285924,0.21209022779341
"6",0.519651789877105,0.201657915601386
"6",0.555111236974605,0.220304420016137
"6",0.540367741518127,0.211497440764926
"6",0.508860683650569,0.209982069502511
"6",0.566687999009475,0.214817434146967
"6",0.537013812444006,0.217187700197157
"6",0.522854691448123,0.207441866459278
"6",0.557411339429136,0.21472916421757
"6",0.526937518684462,0.215796894156428
"6",0.512356688568972,0.20498610195728
"6",0.539645601257295,0.212066322068577
"6",0.562749124966677,0.216329163699577
"6",0.548294075654876,0.208027268746442
"6",0.517346592517923,0.207727721094765
"6",0.573770573288623,0.210647512886275
"6",0.544593450223444,0.214014701832106
"6",0.530700035404028,0.204787474841451
