"SubjectID","Simulation","Segmentation","VDP","DiceAll","Dice1","Dice2","Dice3"
"002010_XeVent_Noise_1.nii.gz",8,"Fuzzy",0.107854592926273,0.927651035916611,0.928105555139066,0.891381417353322,0.949150589438359
"002010_XeVent_Noise_1.nii.gz",9,"LinearBinning",0.0586737366330091,0.999000749437921,0.991556584502247,0.995479072480677,1
"002010_XeVent_Noise_1.nii.gz",9,"Atropos",0.0579968249619237,0.977130055684043,0.957303057741868,0.692853522554486,0.988319752851459
"002010_XeVent_Noise_1.nii.gz",9,"ElBicho",0.0405663494314748,0.998736652504388,0.997217806041335,0.996808943524725,0.99931178379087
"002010_XeVent_Noise_1.nii.gz",9,"Kmeans",0.0223783775071922,0.996051348585335,1,0.91551724137931,0.997931022834752
"002010_XeVent_Noise_1.nii.gz",9,"Fuzzy",0.109119773073421,0.995132682746005,0.990795602757593,0.992341828325092,0.997494402762474
"002010_XeVent_Noise_1.nii.gz",10,"LinearBinning",0.0547250852183443,0.987452958668096,0.956748379825303,0.942284167994959,0.99544473052417
"002010_XeVent_Noise_1.nii.gz",10,"Atropos",0.0581579944074202,0.965670908109241,0.943451345899701,0.575128964987378,0.982928196957694
"002010_XeVent_Noise_1.nii.gz",10,"ElBicho",0.0405824663760244,0.996814489901433,0.994834094973177,0.99175005892815,0.998214119921574
"002010_XeVent_Noise_1.nii.gz",10,"Kmeans",0.0198802511019961,0.992618439396259,0.940884820747521,0.847180513847181,0.997442476830359
"002010_XeVent_Noise_1.nii.gz",10,"Fuzzy",0.108305867373663,0.99188511841925,0.990498990050123,0.987284229666764,0.994706837528733
"002012_XeVent_Noise_1.nii.gz",1,"LinearBinning",0.0102412108374048,0.901645085243773,0.437785492417321,0.635794268362118,0.957176566107629
"002012_XeVent_Noise_1.nii.gz",1,"Atropos",0.0334227339505962,0.949895794184974,0.902305744368919,0.717071676536655,0.973645447476831
"002012_XeVent_Noise_1.nii.gz",1,"ElBicho",0.0156992039359049,0.975133687468407,0.917890157694399,0.941167072732356,0.986261017383306
"002012_XeVent_Noise_1.nii.gz",1,"Kmeans",0.00292972086507909,0.962511530971335,0.306697459584296,0.114312485359569,0.984647678268736
"002012_XeVent_Noise_1.nii.gz",1,"Fuzzy",0.150927602582938,0.916865967405788,0.90044644126596,0.85756098988746,0.952301498614662
"002012_XeVent_Noise_1.nii.gz",2,"LinearBinning",0.00974580614301821,0.900201578461854,0.421421975992613,0.628158614983133,0.956663203507083
"002012_XeVent_Noise_1.nii.gz",2,"Atropos",0.0338241825822543,0.950502237862585,0.902516556291391,0.72504431501646,0.973774153158945
"002012_XeVent_Noise_1.nii.gz",2,"ElBicho",0.0155967064129284,0.977859778597786,0.932896890343699,0.947606287245531,0.987625145518044
"002012_XeVent_Noise_1.nii.gz",2,"Kmeans",0.00368136936690697,0.962964228364481,0.372836218375499,0.0988358279876455,0.984777548421099
"002012_XeVent_Noise_1.nii.gz",2,"Fuzzy",0.15301171888346,0.925099935084902,0.918415181723193,0.872734133492011,0.954712795945717
"002012_XeVent_Noise_1.nii.gz",3,"LinearBinning",0.0169804229731115,0.925902832348218,0.634940913446183,0.735477969202622,0.967251851662011
"002012_XeVent_Noise_1.nii.gz",3,"Atropos",0.0349687382554922,0.959265776077078,0.908901613742842,0.763043594830822,0.978736304187779
"002012_XeVent_Noise_1.nii.gz",3,"ElBicho",0.0156308722539205,0.982300884955752,0.941144414168937,0.957990247022144,0.990258493267071
"002012_XeVent_Noise_1.nii.gz",3,"Kmeans",0.00401448631658068,0.963075267347706,0.406631762652705,0.0829973915105525,0.984980869167952
"002012_XeVent_Noise_1.nii.gz",3,"Fuzzy",0.149723256687963,0.942439099388431,0.932792782504425,0.900573924076779,0.966615149184983
"002012_XeVent_Noise_1.nii.gz",4,"LinearBinning",0.0081912603778742,0.89240322525539,0.36575578062297,0.595020586721565,0.953066000778442
"002012_XeVent_Noise_1.nii.gz",4,"Atropos",0.0330383682394342,0.946453585705012,0.88710109949048,0.703899904142071,0.97183296031865
"002012_XeVent_Noise_1.nii.gz",4,"ElBicho",0.0159725306638423,0.97081884623572,0.897574123989218,0.931702750612464,0.983849251913202
"002012_XeVent_Noise_1.nii.gz",4,"Kmeans",0.00322013051351259,0.962776316239024,0.323783537971805,0.119487908961593,0.984565393988627
"002012_XeVent_Noise_1.nii.gz",4,"Fuzzy",0.148911817964399,0.905036044962247,0.8864905098623,0.838029194953527,0.945220900757396
"002012_XeVent_Noise_1.nii.gz",5,"LinearBinning",0.00559465646246882,0.8766356896375,0.265773990667478,0.512796272536971,0.945707772851381
"002012_XeVent_Noise_1.nii.gz",5,"Atropos",0.0336704362977895,0.958232259387065,0.893786510886883,0.751275720164609,0.978660716427937
"002012_XeVent_Noise_1.nii.gz",5,"ElBicho",0.0154429601284636,0.972897229415729,0.915021929824561,0.935699066053329,0.985009933176811
"002012_XeVent_Noise_1.nii.gz",5,"Kmeans",0.00305784276879975,0.962554238272575,0.318348623853211,0.111058376839108,0.984474749514836
"002012_XeVent_Noise_1.nii.gz",5,"Fuzzy",0.147186442994294,0.914858724247497,0.895620374902819,0.852844784316041,0.951832023389148
"002012_XeVent_Noise_1.nii.gz",6,"LinearBinning",0.00547507601899621,0.879462912979603,0.260834181078332,0.531401608294012,0.947329306076538
"002012_XeVent_Noise_1.nii.gz",6,"Atropos",0.034353753117633,0.950203286753904,0.885444035733053,0.721685871483442,0.973822090566111
"002012_XeVent_Noise_1.nii.gz",6,"ElBicho",0.0158444087601216,0.968787419174583,0.902300405953992,0.926107393244105,0.982708077140509
"002012_XeVent_Noise_1.nii.gz",6,"Kmeans",0.00310909153028802,0.962972769824729,0.318389752973467,0.135488471594961,0.984444083439074
"002012_XeVent_Noise_1.nii.gz",6,"Fuzzy",0.141292835423144,0.903413167515118,0.878345427303975,0.833940319548872,0.945711537150519
"002012_XeVent_Noise_1.nii.gz",7,"LinearBinning",0.00877207967474119,0.894478800095664,0.387474061497831,0.601760211483284,0.953960936552226
"002012_XeVent_Noise_1.nii.gz",7,"Atropos",0.0335679387748129,0.947572516997506,0.896276595744681,0.707927044914869,0.972369814203318
"002012_XeVent_Noise_1.nii.gz",7,"ElBicho",0.0158956575216099,0.974474048320148,0.912185895703864,0.939652246820913,0.985975702088502
"002012_XeVent_Noise_1.nii.gz",7,"Kmeans",0.00331408657624107,0.962699443096792,0.332126696832579,0.108501643964302,0.984794715482862
"002012_XeVent_Noise_1.nii.gz",7,"Fuzzy",0.148749530219686,0.920726707437904,0.907080659945005,0.86417584990707,0.953883995752775
"002012_XeVent_Noise_1.nii.gz",8,"LinearBinning",0.0331066999214186,0.985812634527999,0.951165644171779,0.953759639208263,0.993355464249452
"002012_XeVent_Noise_1.nii.gz",8,"Atropos",0.0327223342102566,0.96397212067375,0.935722948389705,0.788177339901478,0.980759895220014
"002012_XeVent_Noise_1.nii.gz",8,"ElBicho",0.0157846185383853,0.997170279956002,0.990238611713666,0.993237836107554,0.998463257893266
"002012_XeVent_Noise_1.nii.gz",8,"Kmeans",0.00644026102702518,0.964296696163176,0.585403726708075,0.014436958614052,0.985946706534166
"002012_XeVent_Noise_1.nii.gz",8,"Fuzzy",0.145145033995012,0.988802145614814,0.98347347057118,0.980114972167028,0.994459108821308
"002012_XeVent_Noise_1.nii.gz",9,"LinearBinning",0.0338241825822543,0.987725921623561,0.961865435997085,0.960048931023937,0.994087886748548
"002012_XeVent_Noise_1.nii.gz",9,"Atropos",0.0325515050052957,0.964595647271858,0.945818132684772,0.789153054072996,0.980893555297259
"002012_XeVent_Noise_1.nii.gz",9,"ElBicho",0.015724828316649,0.997831187435967,0.993751697908177,0.994858457537261,0.998783490393066
"002012_XeVent_Noise_1.nii.gz",9,"Kmeans",0.00666233899347432,0.96436502784516,0.599538816295157,0.00583090379008746,0.985886015283555
"002012_XeVent_Noise_1.nii.gz",9,"Fuzzy",0.147767262291161,0.992739758789163,0.990257780843176,0.987095011083108,0.996171969225929
"002012_XeVent_Noise_1.nii.gz",10,"LinearBinning",0.0162629403122758,0.921469814479483,0.616056976367757,0.716497070613629,0.965112711205662
"002012_XeVent_Noise_1.nii.gz",10,"Atropos",0.0344391677201134,0.958454337353514,0.907373392810286,0.759633808814137,0.978309634065331
"002012_XeVent_Noise_1.nii.gz",10,"ElBicho",0.0156223307936725,0.982355627885114,0.945761787953121,0.958032011859212,0.990199100760224
"002012_XeVent_Noise_1.nii.gz",10,"Kmeans",0.00397177901534046,0.962947145443985,0.39965019676432,0.0797169811320755,0.985058758923668
"002012_XeVent_Noise_1.nii.gz",10,"Fuzzy",0.148117462161331,0.943421367316957,0.932659739365061,0.901490140091015,0.967608577139742
"18_XeVent_Noise_1.nii.gz",1,"LinearBinning",0.00602746170356649,0.94029382650711,0.609514370664024,0.874210200289077,0.9654727961567
"18_XeVent_Noise_1.nii.gz",1,"Atropos",0.107543637842659,0.866464771201474,0.686550108559022,0.65035849852383,0.938218133894926
"18_XeVent_Noise_1.nii.gz",1,"ElBicho",0.0036262777728774,0.989919120287707,0.94579945799458,0.981217945351748,0.993706823805369
"18_XeVent_Noise_1.nii.gz",1,"Kmeans",0.00132310134956338,0.99556025991591,0.587443946188341,0.740994854202401,0.998667465856909
"18_XeVent_Noise_1.nii.gz",1,"Fuzzy",0.25265355326218,0.960365764017524,0.96367963172473,0.94080103056564,0.974173847173563
"18_XeVent_Noise_1.nii.gz",2,"LinearBinning",0.00208755990708888,0.885997667421324,0.263613861386139,0.734780427744083,0.934158091202583
"18_XeVent_Noise_1.nii.gz",2,"Atropos",0.0881577528838709,0.892377956151441,0.719659881473847,0.722442439065531,0.949421785828686
"18_XeVent_Noise_1.nii.gz",2,"ElBicho",0.00379289053541501,0.973796033994334,0.863576158940397,0.95147845924366,0.983478633700157
"18_XeVent_Noise_1.nii.gz",2,"Kmeans",0.000382229278762753,0.988934952417355,0.205714285714286,0.0822429906542056,0.995075155690218
"18_XeVent_Noise_1.nii.gz",2,"Fuzzy",0.255789793498182,0.913116344712005,0.918931493040748,0.871787454984597,0.943806472515209
"18_XeVent_Noise_1.nii.gz",3,"LinearBinning",0.00180333813570119,0.891309674321053,0.23062381852552,0.751133252547013,0.937505145107873
"18_XeVent_Noise_1.nii.gz",3,"Atropos",0.0971940450638519,0.86361275273686,0.677125136811383,0.64206393718452,0.935785733087655
"18_XeVent_Noise_1.nii.gz",3,"ElBicho",0.00372428528025247,0.973679018591122,0.877005347593583,0.951252895346389,0.983328450253325
"18_XeVent_Noise_1.nii.gz",3,"Kmeans",0.000352827026550234,0.988856546411455,0.201729106628242,0.0725883476599809,0.994937633220178
"18_XeVent_Noise_1.nii.gz",3,"Fuzzy",0.265678750992326,0.90228651514706,0.914117311531514,0.857106002407843,0.933254997001187
"18_XeVent_Noise_1.nii.gz",4,"LinearBinning",0.00917350269030608,0.973763390275695,0.800342026507054,0.947748521460777,0.985315029170598
"18_XeVent_Noise_1.nii.gz",4,"Atropos",0.126645301030059,0.847000480236786,0.627217109660172,0.59173997486576,0.935315468272695
"18_XeVent_Noise_1.nii.gz",4,"ElBicho",0.00368508227730244,0.994248309144531,0.973118279569892,0.98932521349573,0.996373208958961
"18_XeVent_Noise_1.nii.gz",4,"Kmeans",0.00138190585398842,0.996412925230073,0.623893805309734,0.793220338983051,0.999028953052853
"18_XeVent_Noise_1.nii.gz",4,"Fuzzy",0.247076926092539,0.979389021199024,0.979821291200663,0.969087621819465,0.987344442100823
"18_XeVent_Noise_1.nii.gz",5,"LinearBinning",0.00897748767555595,0.974263228563308,0.789995687796464,0.948906529691027,0.985773290500229
"18_XeVent_Noise_1.nii.gz",5,"Atropos",0.125204590671645,0.837209530250017,0.63966017405719,0.600248934085432,0.924020925027721
"18_XeVent_Noise_1.nii.gz",5,"ElBicho",0.00358707476992738,0.993443949817888,0.948228882833787,0.987783106381489,0.995994621348668
"18_XeVent_Noise_1.nii.gz",5,"Kmeans",0.00144071035841345,0.99646192898376,0.641921397379913,0.797985450475658,0.999023887504274
"18_XeVent_Noise_1.nii.gz",5,"Fuzzy",0.252957376535043,0.972048258896631,0.977094177047391,0.958326027237127,0.980114545907296
"18_XeVent_Noise_1.nii.gz",6,"LinearBinning",0.00609606695872904,0.945066792116276,0.614320987654321,0.885633251035524,0.968477181243139
"18_XeVent_Noise_1.nii.gz",6,"Atropos",0.111307126125861,0.860770535022983,0.664206642066421,0.637112768513087,0.937392356747195
"18_XeVent_Noise_1.nii.gz",6,"ElBicho",0.00359687552066488,0.987642455726809,0.938775510204082,0.976921188313283,0.992267893894352
"18_XeVent_Noise_1.nii.gz",6,"Kmeans",0.00121529309145081,0.995227034390834,0.56551724137931,0.725014116318464,0.998523729317349
"18_XeVent_Noise_1.nii.gz",6,"Fuzzy",0.257328511363971,0.948487254123666,0.95599404750401,0.923775270470169,0.96426729359834
"18_XeVent_Noise_1.nii.gz",7,"LinearBinning",0.00459655209589054,0.929218978173728,0.501068376068376,0.848506460815573,0.959306765379687
"18_XeVent_Noise_1.nii.gz",7,"Atropos",0.112159791440024,0.870620289514177,0.669559895398653,0.658721434770032,0.942813962236756
"18_XeVent_Noise_1.nii.gz",7,"ElBicho",0.00364587927435242,0.985113582907176,0.916216216216216,0.972422630645812,0.990642188727766
"18_XeVent_Noise_1.nii.gz",7,"Kmeans",0.00118589083923829,0.994766399106171,0.560185185185185,0.691329479768786,0.998296219985736
"18_XeVent_Noise_1.nii.gz",7,"Fuzzy",0.259425872021797,0.941881548126587,0.950054853051562,0.913985669113168,0.9598999603208
"18_XeVent_Noise_1.nii.gz",8,"LinearBinning",0.00744857056050493,0.958042986092735,0.702727693018955,0.914484329118475,0.976040884603733
"18_XeVent_Noise_1.nii.gz",8,"Atropos",0.109944821773348,0.864534023306185,0.671437426043838,0.645154086645824,0.939526230107313
"18_XeVent_Noise_1.nii.gz",8,"ElBicho",0.00357727401918987,0.989994638178195,0.957708049113233,0.981313157848649,0.993708083682487
"18_XeVent_Noise_1.nii.gz",8,"Kmeans",0.00123489459292582,0.995413248654847,0.576659038901602,0.732571428571429,0.998598170191055
"18_XeVent_Noise_1.nii.gz",8,"Fuzzy",0.250164162574853,0.964599688336127,0.966674507958912,0.946982151244716,0.97748628217507
"18_XeVent_Noise_1.nii.gz",9,"LinearBinning",0.00431233032450286,0.923573745748924,0.476397178513294,0.834886084526129,0.95591470692603
"18_XeVent_Noise_1.nii.gz",9,"Atropos",0.100046063528466,0.863436339223585,0.683396068590548,0.643998789579379,0.93622911947436
"18_XeVent_Noise_1.nii.gz",9,"ElBicho",0.00366548077582743,0.983434580502881,0.911051212938005,0.968831669970007,0.989767481742958
"18_XeVent_Noise_1.nii.gz",9,"Kmeans",0.0010584810796507,0.992953260219733,0.486873508353222,0.529023746701847,0.997481831089739
"18_XeVent_Noise_1.nii.gz",9,"Fuzzy",0.253486617074868,0.938559093626572,0.94377908901482,0.909003817514116,0.959652597170194
"18_XeVent_Noise_1.nii.gz",10,"LinearBinning",0.00328325149706468,0.903825233012849,0.385500575373993,0.783716470873465,0.944284103289436
"18_XeVent_Noise_1.nii.gz",10,"Atropos",0.0953025001715131,0.854125626022953,0.693656555712792,0.643001354494109,0.927228215544376
"18_XeVent_Noise_1.nii.gz",10,"ElBicho",0.00352827026550234,0.98035546294142,0.879120879120879,0.963491646986793,0.987777229457664
"18_XeVent_Noise_1.nii.gz",10,"Kmeans",0.000676251800887948,0.990042437250693,0.347368421052632,0.207686017988553,0.995974573131881
"18_XeVent_Noise_1.nii.gz",10,"Fuzzy",0.251585271431792,0.931139925318279,0.935277674609535,0.898147342785074,0.955735341427669
"21010_XeVent_Noise_1.nii.gz",1,"LinearBinning",0.00540491106131968,0.919721980886186,0.448066717210008,0.505854537266381,0.963073912692649
"21010_XeVent_Noise_1.nii.gz",1,"Atropos",0.0275001143170698,0.94842013809502,0.860175695461201,0.722677109291563,0.973843141509483
"21010_XeVent_Noise_1.nii.gz",1,"ElBicho",0.00767296172664502,0.982549209908883,0.945172824791418,0.944950126501294,0.990243431769293
"21010_XeVent_Noise_1.nii.gz",1,"Kmeans",0.00160958434313412,0.980072248388129,0.320291173794359,0.0552208835341365,0.991980482284241
"21010_XeVent_Noise_1.nii.gz",1,"Fuzzy",0.130641547395857,0.933604645845718,0.908072057205721,0.901215577909968,0.960487002643384
"21010_XeVent_Noise_1.nii.gz",2,"LinearBinning",0.0112213635740089,0.953614705747862,0.749541844838118,0.749506124061636,0.978213641580587
"21010_XeVent_Noise_1.nii.gz",2,"Atropos",0.0254972792537382,0.95765695733687,0.91858913250715,0.764669033201086,0.97773934705516
"21010_XeVent_Noise_1.nii.gz",2,"ElBicho",0.00774612465133294,0.988403530752781,0.959667852906287,0.96290025978575,0.993632379040718
"21010_XeVent_Noise_1.nii.gz",2,"Kmeans",0.00587132470620513,0.99352508116512,0.798722044728435,0.761616161616162,0.998164880577152
"21010_XeVent_Noise_1.nii.gz",2,"Fuzzy",0.134702089716036,0.955324889112442,0.93898144385751,0.933487706871893,0.973346120283732
"21010_XeVent_Noise_1.nii.gz",3,"LinearBinning",0.0150349810233664,0.977081713841511,0.890815497155242,0.885716891645385,0.98910763397921
"21010_XeVent_Noise_1.nii.gz",3,"Atropos",0.0269331016507385,0.959897571905437,0.889670492410218,0.775665801874305,0.979748046563547
"21010_XeVent_Noise_1.nii.gz",3,"ElBicho",0.007691252457817,0.994973264551386,0.978571428571429,0.983888354747545,0.997288127900512
"21010_XeVent_Noise_1.nii.gz",3,"Kmeans",0.00657551785632631,0.99625954547533,0.874543239951279,0.864254895453037,0.999051556988343
"21010_XeVent_Noise_1.nii.gz",3,"Fuzzy",0.136000731629247,0.98137089030134,0.974994945069758,0.972280869032214,0.988780373872198
"21010_XeVent_Noise_1.nii.gz",4,"LinearBinning",0.012858384013901,0.966765741460515,0.814364320880394,0.830028063610851,0.984560784495788
"21010_XeVent_Noise_1.nii.gz",4,"Atropos",0.0269605377474965,0.959385431432622,0.893246993524514,0.774892230049417,0.979290961222672
"21010_XeVent_Noise_1.nii.gz",4,"ElBicho",0.00768210709223101,0.99041283690516,0.963668850506254,0.96963503649635,0.994703233636168
"21010_XeVent_Noise_1.nii.gz",4,"Kmeans",0.00579816178151722,0.994156111390553,0.800256904303147,0.790147783251231,0.998467919733941
"21010_XeVent_Noise_1.nii.gz",4,"Fuzzy",0.134930723855686,0.963894096666514,0.951111411848293,0.946300050339451,0.978345094783451
"21010_XeVent_Noise_1.nii.gz",5,"LinearBinning",0.0118706845306141,0.955891901778774,0.776083707025411,0.762939297124601,0.979107692307692
"21010_XeVent_Noise_1.nii.gz",5,"Atropos",0.027308061639764,0.955974210069047,0.885173617490355,0.757645100894529,0.977615594349007
"21010_XeVent_Noise_1.nii.gz",5,"ElBicho",0.00763638026430107,0.98927679623086,0.96415770609319,0.965968967424529,0.994058731734998
"21010_XeVent_Noise_1.nii.gz",5,"Kmeans",0.00557867300745347,0.993579953358635,0.778864970645793,0.774421593830334,0.998304094933308
"21010_XeVent_Noise_1.nii.gz",5,"Fuzzy",0.134043623393845,0.957364305638118,0.941344195519348,0.936654475247794,0.974611215324902
"21010_XeVent_Noise_1.nii.gz",6,"LinearBinning",0.00619141250171476,0.929123416708583,0.497063142437592,0.586446104589114,0.967651323861966
"21010_XeVent_Noise_1.nii.gz",6,"Atropos",0.0279848186931273,0.9539165028122,0.867500453144825,0.744366418614401,0.976974718044629
"21010_XeVent_Noise_1.nii.gz",6,"ElBicho",0.00775527001691893,0.979385716977577,0.933017190278601,0.934890612742962,0.988522710502117
"21010_XeVent_Noise_1.nii.gz",6,"Kmeans",0.00160043897754813,0.980072248388129,0.309653916211293,0.0613682092555332,0.991957477597818
"21010_XeVent_Noise_1.nii.gz",6,"Fuzzy",0.127321779688143,0.923617906625817,0.889956483899043,0.886446786807208,0.955393335623497
"21010_XeVent_Noise_1.nii.gz",7,"LinearBinning",0.00214916091270749,0.909195665096712,0.205959684487292,0.43186895011169,0.95915033501048
"21010_XeVent_Noise_1.nii.gz",7,"Atropos",0.0260917280168275,0.951246056061091,0.870433145009416,0.729873271283588,0.975113576143608
"21010_XeVent_Noise_1.nii.gz",7,"ElBicho",0.00774612465133294,0.972242375133088,0.887307236061684,0.91249963722901,0.984743616676982
"21010_XeVent_Noise_1.nii.gz",7,"Kmeans",0.00158214824637615,0.980264301065435,0.291970802919708,0.0933062880324544,0.99187466956062
"21010_XeVent_Noise_1.nii.gz",7,"Fuzzy",0.124943984635786,0.89239562851525,0.846724047075356,0.841445497310922,0.936174980178565
"21010_XeVent_Noise_1.nii.gz",8,"LinearBinning",0.00278019113814075,0.912186199643331,0.258613356018715,0.455973238079038,0.960413080895009
"21010_XeVent_Noise_1.nii.gz",8,"Atropos",0.0259636928986236,0.957437468562806,0.878776435045317,0.758892002586764,0.978484689844897
"21010_XeVent_Noise_1.nii.gz",8,"ElBicho",0.00759065343637112,0.971000838507269,0.905931695626123,0.90833091436865,0.983872890448051
"21010_XeVent_Noise_1.nii.gz",8,"Kmeans",0.00149069459051626,0.980236864968677,0.283609576427256,0.0999484801648635,0.991667555398933
"21010_XeVent_Noise_1.nii.gz",8,"Fuzzy",0.133037633179386,0.896757967899767,0.856422487223169,0.845614083081426,0.939112629160895
"21010_XeVent_Noise_1.nii.gz",9,"LinearBinning",0.00609995884585486,0.924852530979926,0.491525423728814,0.548491675366778,0.965430762929967
"21010_XeVent_Noise_1.nii.gz",9,"Atropos",0.0267227582422607,0.957318578810188,0.871537460494516,0.758335125833513,0.978691934365611
"21010_XeVent_Noise_1.nii.gz",9,"ElBicho",0.00770039782340299,0.98239497995468,0.929208804283165,0.944423440453686,0.990312310233083
"21010_XeVent_Noise_1.nii.gz",9,"Kmeans",0.00175591019250995,0.980163702043989,0.339013452914798,0.0529262086513995,0.991929873382496
"21010_XeVent_Noise_1.nii.gz",9,"Fuzzy",0.135973295532489,0.933266267319036,0.910451282396953,0.900964019008826,0.959755220206468
"21010_XeVent_Noise_1.nii.gz",10,"LinearBinning",0.0143033517764873,0.972079198865975,0.86624203821656,0.85840174388943,0.986719581640984
"21010_XeVent_Noise_1.nii.gz",10,"Atropos",0.0266953221455028,0.956916182724404,0.89360119047619,0.763496677740864,0.977871682556042
